"batsman1","bowler1","ballsFaced","fours","sixes"
"Bipul Sharma","JO Holder",1,0,0
"Bipul Sharma","KK Cooper",4,0,0
"Bipul Sharma","L Balaji",7,0,0
"Bipul Sharma","M Morkel",5,0,2
"Bipul Sharma","MM Patel",1,0,0
"Bipul Sharma","MN Samuels",7,1,1
"Bipul Sharma","NLTC Perera",3,0,0
"Bipul Sharma","NM Coulter-Nile",2,0,0
"Bipul Sharma","P Kumar",5,0,1
"Bipul Sharma","PP Chawla",2,0,0
"Bipul Sharma","PP Ojha",3,1,0
"Bipul Sharma","R Bhatia",7,1,0
"Bipul Sharma","R Sharma",8,1,1
"Bipul Sharma","RP Singh",3,0,0
"Bipul Sharma","SK Trivedi",5,1,0
"Bipul Sharma","SL Malinga",5,0,0
"Bipul Sharma","SP Narine",2,0,0
"Bipul Sharma","TA Boult",10,2,0
"BJ Haddin","S Aravind",5,1,1
"BJ Haddin","TM Dilshan",2,1,0
"BJ Hodge","A Kumble",12,0,0
"BJ Hodge","A Mishra",20,1,1
"BJ Hodge","A Mithun",5,0,0
"BJ Hodge","A Nehra",12,0,0
"BJ Hodge","A Singh",10,1,0
"BJ Hodge","A Symonds",11,1,0
"BJ Hodge","AA Chavan",6,1,1
"BJ Hodge","AB Agarkar",12,0,0
"BJ Hodge","AB Dinda",2,0,0
"BJ Hodge","AC Thomas",3,0,0
"BJ Hodge","AC Voges",3,0,0
"BJ Hodge","AD Mathews",6,0,0
"BJ Hodge","AG Murtaza",2,0,0
"BJ Hodge","AM Nayar",12,1,0
"BJ Hodge","Anand Rajan",5,1,1
"BJ Hodge","Ankit Sharma",4,0,1
"BJ Hodge","AR Patel",4,0,0
"BJ Hodge","AUK Pathan",10,1,0
"BJ Hodge","Azhar Mahmood",13,0,1
"BJ Hodge","B Kumar",12,3,0
"BJ Hodge","B Lee",16,4,2
"BJ Hodge","BE Hendricks",6,2,2
"BJ Hodge","Bipul Sharma",10,0,0
"BJ Hodge","CH Gayle",6,0,0
"BJ Hodge","CH Morris",2,0,0
"BJ Hodge","DE Bollinger",10,1,0
"BJ Hodge","DJ Bravo",26,5,2
"BJ Hodge","DJG Sammy",6,1,2
"BJ Hodge","DL Vettori",3,0,0
"BJ Hodge","DT Christian",2,0,0
"BJ Hodge","DW Steyn",23,9,0
"BJ Hodge","FH Edwards",4,0,0
"BJ Hodge","GR Napier",16,2,1
"BJ Hodge","Harbhajan Singh",33,3,1
"BJ Hodge","Harmeet Singh",19,1,0
"BJ Hodge","HV Patel",5,1,0
"BJ Hodge","IK Pathan",19,7,0
"BJ Hodge","Iqbal Abdulla",3,0,0
"BJ Hodge","J Botha",6,0,0
"BJ Hodge","JA Morkel",7,2,0
"BJ Hodge","Jaskaran Singh",6,1,0
"BJ Hodge","JD Ryder",4,0,0
"BJ Hodge","JD Unadkat",10,1,0
"BJ Hodge","JDP Oram",1,0,0
"BJ Hodge","JH Kallis",21,3,0
"BJ Hodge","JJ Bumrah",8,0,1
"BJ Hodge","JP Faulkner",2,0,1
"BJ Hodge","K Santokie",7,0,1
"BJ Hodge","KA Pollard",7,1,1
"BJ Hodge","Kamran Khan",2,0,0
"BJ Hodge","Karanveer Singh",5,0,0
"BJ Hodge","KMDN Kulasekara",4,0,0
"BJ Hodge","KP Appanna",1,0,0
"BJ Hodge","KP Pietersen",7,0,0
"BJ Hodge","KV Sharma",10,1,2
"BJ Hodge","L Balaji",21,0,3
"BJ Hodge","LR Shukla",9,2,0
"BJ Hodge","M Kartik",30,0,2
"BJ Hodge","M Morkel",12,1,0
"BJ Hodge","M Muralitharan",8,0,0
"BJ Hodge","MG Johnson",2,0,1
"BJ Hodge","MM Patel",7,0,0
"BJ Hodge","Mohammed Shami",3,1,0
"BJ Hodge","ND Doshi",5,2,1
"BJ Hodge","NLTC Perera",8,0,0
"BJ Hodge","P Awana",8,1,0
"BJ Hodge","P Kumar",13,2,0
"BJ Hodge","Pankaj Singh",6,2,1
"BJ Hodge","PC Valthaty",2,1,0
"BJ Hodge","PJ Sangwan",6,0,0
"BJ Hodge","PP Chawla",28,2,0
"BJ Hodge","PP Ojha",31,1,0
"BJ Hodge","R Ashwin",13,0,1
"BJ Hodge","R Bhatia",16,1,0
"BJ Hodge","R Dhawan",8,1,0
"BJ Hodge","R Rampaul",7,0,2
"BJ Hodge","R Sharma",12,1,0
"BJ Hodge","R Vinay Kumar",7,1,0
"BJ Hodge","RA Jadeja",12,1,0
"BJ Hodge","RE van der Merwe",21,2,0
"BJ Hodge","RG Sharma",5,1,0
"BJ Hodge","RJ Harris",15,3,1
"BJ Hodge","RP Singh",10,0,1
"BJ Hodge","RR Powar",2,0,0
"BJ Hodge","S Gopal",12,0,1
"BJ Hodge","S Nadeem",3,0,0
"BJ Hodge","SB Jakati",24,0,2
"BJ Hodge","SB Styris",10,4,0
"BJ Hodge","Shakib Al Hasan",2,0,0
"BJ Hodge","SK Raina",25,3,0
"BJ Hodge","SK Trivedi",11,1,0
"BJ Hodge","SK Warne",19,1,0
"BJ Hodge","SL Malinga",33,4,0
"BJ Hodge","SP Narine",16,1,0
"BJ Hodge","SR Tendulkar",3,0,0
"BJ Hodge","ST Jayasuriya",6,0,1
"BJ Hodge","SW Tait",9,3,0
"BJ Hodge","TG Southee",4,1,0
"BJ Hodge","TM Dilshan",3,1,0
"BJ Hodge","UT Yadav",18,4,0
"BJ Hodge","V Kohli",5,1,0
"BJ Hodge","VS Malik",17,1,0
"BJ Hodge","VY Mahesh",6,0,0
"BJ Hodge","WD Parnell",6,1,0
"BJ Hodge","Y Nagar",5,1,1
"BJ Hodge","YA Abdulla",8,1,1
"BJ Hodge","YK Pathan",19,1,2
"BJ Hodge","Yuvraj Singh",9,2,0
"BJ Hodge","Z Khan",27,2,1
"BJ Rohrer","AB Dinda",3,0,0
"BJ Rohrer","AD Mathews",5,1,0
"BJ Rohrer","AG Murtaza",1,0,0
"BJ Rohrer","AM Nayar",10,1,0
"BJ Rohrer","Azhar Mahmood",8,2,2
"BJ Rohrer","CH Gayle",5,1,0
"BJ Rohrer","J Syed Mohammad",10,4,0
"BJ Rohrer","JA Morkel",4,0,0
"BJ Rohrer","JD Unadkat",4,0,0
"BJ Rohrer","JP Faulkner",7,1,1
"BJ Rohrer","M Kartik",9,0,0
"BJ Rohrer","MC Henriques",1,0,0
"BJ Rohrer","P Awana",9,2,0
"BJ Rohrer","P Kumar",3,0,0
"BJ Rohrer","PP Chawla",7,0,0
"BJ Rohrer","PV Tambe",11,3,0
"BJ Rohrer","R Ashwin",2,0,0
"BJ Rohrer","R Rampaul",5,0,0
"BJ Rohrer","R Sharma",4,0,0
"BJ Rohrer","R Vinay Kumar",4,0,0
"BJ Rohrer","RP Singh",5,1,0
"BJ Rohrer","Sandeep Sharma",2,0,1
"BJ Rohrer","SK Trivedi",9,1,0
"BJ Rohrer","SR Watson",6,2,0
"BJ Rohrer","STR Binny",3,0,0
"BJ Rohrer","SW Tait",5,2,0
"BJ Rohrer","YK Pathan",3,0,1
"BMAJ Mendis","A Mishra",3,0,0
"BMAJ Mendis","DJ Bravo",3,0,0
"BMAJ Mendis","DJG Sammy",3,0,0
"BMAJ Mendis","DW Steyn",1,0,0
"BMAJ Mendis","JA Morkel",5,0,0
"BMAJ Mendis","KV Sharma",2,0,0
"BMAJ Mendis","MM Sharma",2,0,0
"BMAJ Mendis","R Ashwin",2,0,0
"BMAJ Mendis","RA Jadeja",5,0,0
"BR Dunk","AB Dinda",5,2,0
"BR Dunk","DJG Sammy",3,1,0
"BR Dunk","DW Steyn",3,1,0
"BR Dunk","KV Sharma",5,2,0
"BR Dunk","MA Starc",8,0,0
"BR Dunk","Sandeep Sharma",4,1,0
"C de Grandhomme","A Choudhary",7,0,0
"C de Grandhomme","B Kumar",18,3,0
"C de Grandhomme","BA Stokes",3,1,0
"C de Grandhomme","Basil Thampi",9,1,2
"C de Grandhomme","DJ Bravo",2,1,0
"C de Grandhomme","DT Christian",4,1,0
"C de Grandhomme","Harbhajan Singh",5,1,0
"C de Grandhomme","HH Pandya",6,0,1
"C de Grandhomme","HV Patel",2,0,0
"C de Grandhomme","Imran Tahir",16,2,2
"C de Grandhomme","IS Sodhi",2,0,0
"C de Grandhomme","JJ Bumrah",11,0,0
"C de Grandhomme","KH Pandya",6,1,0
"C de Grandhomme","KK Ahmed",2,0,0
"C de Grandhomme","MG Johnson",3,0,1
"C de Grandhomme","MJ Henry",2,1,0
"C de Grandhomme","MJ McClenaghan",5,0,3
"C de Grandhomme","MM Sharma",2,0,0
"C de Grandhomme","Mohammed Siraj",5,0,1
"C de Grandhomme","P Negi",8,1,0
"C de Grandhomme","R Vinay Kumar",5,3,0
"C de Grandhomme","RA Jadeja",5,0,0
"C de Grandhomme","Rashid Khan",23,2,3
"C de Grandhomme","S Badree",3,0,1
"C de Grandhomme","S Gopal",1,0,0
"C de Grandhomme","S Kaul",25,0,2
"C de Grandhomme","Sandeep Sharma",9,0,0
"C de Grandhomme","Shakib Al Hasan",6,0,1
"C de Grandhomme","Shivam Mavi",5,0,0
"C de Grandhomme","SN Thakur",2,0,0
"C de Grandhomme","TA Boult",3,0,0
"C de Grandhomme","TM Head",5,0,1
"C de Grandhomme","V Shankar",5,0,0
"C de Grandhomme","YS Chahal",7,0,0
"C de Grandhomme","Z Khan",2,0,0
"C Madan","A Nehra",11,2,0
"C Madan","PJ Sangwan",6,1,0
"C Munro","Abhishek Sharma",4,0,1
"C Munro","B Kumar",7,0,0
"C Munro","Basil Thampi",5,1,1
"C Munro","BB Sran",7,1,0
"C Munro","DJ Hooda",8,1,0
"C Munro","DL Chahar",6,1,0
"C Munro","Harbhajan Singh",13,3,0
"C Munro","HH Pandya",3,0,0
"C Munro","J Yadav",3,0,0
"C Munro","JJ Bumrah",3,0,0
"C Munro","KK Ahmed",9,2,2
"C Munro","KM Asif",5,2,1
"C Munro","KS Williamson",3,1,0
"C Munro","Kuldeep Yadav",4,0,1
"C Munro","L Ngidi",7,0,0
"C Munro","MC Henriques",3,0,0
"C Munro","MG Johnson",1,0,0
"C Munro","MM Sharma",2,0,0
"C Munro","Mohammad Nabi",2,0,0
"C Munro","Mustafizur Rahman",3,0,0
"C Munro","PP Chawla",3,2,0
"C Munro","R Ashwin",3,0,0
"C Munro","RA Jadeja",5,0,0
"C Munro","Rashid Khan",6,0,0
"C Munro","RD Chahar",5,0,0
"C Munro","Sandeep Sharma",6,2,0
"C Munro","Shivam Mavi",5,1,0
"C Munro","SP Narine",5,1,1
"C Munro","SR Watson",4,1,1
"C Sakariya","Arshdeep Singh",3,1,0
"C Sakariya","HV Patel",3,0,0
"C Sakariya","JJ Bumrah",6,0,0
"C Sakariya","Mohammed Shami",3,0,0
"C Sakariya","NM Coulter-Nile",5,1,0
"C Sakariya","SP Narine",4,0,0
"CA Ingram","BCJ Cutting",4,1,0
"CA Ingram","DE Bollinger",2,0,0
"CA Ingram","DJ Bravo",2,0,0
"CA Ingram","GC Viljoen",12,5,0
"CA Ingram","Harbhajan Singh",1,0,0
"CA Ingram","HH Pandya",7,1,1
"CA Ingram","Imran Tahir",3,0,0
"CA Ingram","IS Sodhi",3,0,0
"CA Ingram","JC Archer",4,0,0
"CA Ingram","JD Unadkat",1,0,0
"CA Ingram","JJ Bumrah",6,0,0
"CA Ingram","K Gowtham",12,0,0
"CA Ingram","KH Pandya",9,4,0
"CA Ingram","Kuldeep Yadav",4,0,0
"CA Ingram","LH Ferguson",3,1,0
"CA Ingram","M Ashwin",8,2,0
"CA Ingram","MJ McClenaghan",3,1,0
"CA Ingram","MM Ali",10,0,0
"CA Ingram","Mohammed Shami",6,0,0
"CA Ingram","MR Marsh",5,0,0
"CA Ingram","Mujeeb Ur Rahman",8,1,1
"CA Ingram","N Rana",3,0,0
"CA Ingram","NA Saini",5,1,1
"CA Ingram","P Negi",8,1,1
"CA Ingram","PP Chawla",3,1,1
"CA Ingram","R Ashwin",12,1,0
"CA Ingram","R Sharma",1,0,0
"CA Ingram","Rashid Khan",3,0,0
"CA Ingram","Rasikh Salam",3,0,0
"CA Ingram","S Gopal",5,0,0
"CA Ingram","S Kaul",3,0,0
"CA Ingram","Sandeep Sharma",3,0,0
"CA Ingram","SK Raina",1,0,0
"CA Ingram","SM Curran",2,0,0
"CA Ingram","STR Binny",3,0,0
"CA Ingram","Washington Sundar",1,0,0
"CA Ingram","YS Chahal",5,1,0
"CA Ingram","Yuvraj Singh",6,1,0
"CA Lynn","A Chandila",3,0,0
"CA Lynn","A Choudhary",6,2,1
"CA Lynn","AB Dinda",3,0,0
"CA Lynn","AJ Tye",11,2,3
"CA Lynn","Anureet Singh",2,0,0
"CA Lynn","AR Patel",15,2,1
"CA Lynn","Arshdeep Singh",8,3,1
"CA Lynn","AS Rajpoot",5,0,1
"CA Lynn","B Kumar",33,7,1
"CA Lynn","B Stanlake",8,2,0
"CA Lynn","BA Stokes",11,1,0
"CA Lynn","BB Sran",15,4,3
"CA Lynn","CH Morris",12,2,1
"CA Lynn","CR Brathwaite",10,2,1
"CA Lynn","CR Woakes",5,1,0
"CA Lynn","CV Varun",1,0,0
"CA Lynn","DL Chahar",24,5,2
"CA Lynn","DR Smith",6,1,3
"CA Lynn","DS Kulkarni",19,5,3
"CA Lynn","DT Christian",5,1,0
"CA Lynn","DW Steyn",2,0,0
"CA Lynn","Harbhajan Singh",3,0,0
"CA Lynn","HH Pandya",3,0,0
"CA Lynn","HV Patel",6,0,1
"CA Lynn","Imran Tahir",9,1,0
"CA Lynn","IS Sodhi",12,0,0
"CA Lynn","JA Morkel",8,2,0
"CA Lynn","JC Archer",21,4,2
"CA Lynn","JD Unadkat",10,2,0
"CA Lynn","JJ Bumrah",27,4,0
"CA Lynn","K Gowtham",17,1,0
"CA Lynn","K Rabada",7,1,0
"CA Lynn","KA Jamieson",7,0,0
"CA Lynn","KH Pandya",28,3,1
"CA Lynn","KK Ahmed",15,1,1
"CA Lynn","KV Sharma",2,0,0
"CA Lynn","L Balaji",4,1,0
"CA Lynn","L Ngidi",6,0,2
"CA Lynn","M Ashwin",10,1,0
"CA Lynn","M Muralitharan",7,0,2
"CA Lynn","MA Starc",1,0,0
"CA Lynn","MG Johnson",11,2,0
"CA Lynn","MJ Henry",10,3,1
"CA Lynn","MJ McClenaghan",34,7,2
"CA Lynn","MJ Santner",8,0,1
"CA Lynn","MM Sharma",10,3,0
"CA Lynn","Mohammed Shami",18,2,0
"CA Lynn","Mohammed Siraj",18,1,1
"CA Lynn","MP Stoinis",2,0,0
"CA Lynn","MS Gony",6,1,1
"CA Lynn","Mujeeb Ur Rahman",13,1,0
"CA Lynn","NA Saini",2,0,0
"CA Lynn","P Kumar",6,1,0
"CA Lynn","P Negi",4,0,0
"CA Lynn","R Ashwin",15,2,1
"CA Lynn","R Dhawan",7,1,0
"CA Lynn","R Tewatia",15,0,0
"CA Lynn","RA Jadeja",19,2,3
"CA Lynn","Rashid Khan",24,1,0
"CA Lynn","RD Chahar",11,1,3
"CA Lynn","S Aravind",4,0,0
"CA Lynn","S Badree",2,0,0
"CA Lynn","S Gopal",13,0,2
"CA Lynn","S Kaul",26,6,3
"CA Lynn","S Kaushik",11,2,1
"CA Lynn","S Lamichhane",1,0,0
"CA Lynn","S Midhun",4,1,0
"CA Lynn","S Nadeem",23,2,1
"CA Lynn","Sandeep Sharma",27,3,1
"CA Lynn","SB Jakati",7,0,0
"CA Lynn","Shahbaz Ahmed",4,1,1
"CA Lynn","Shakib Al Hasan",29,0,1
"CA Lynn","SK Trivedi",2,0,0
"CA Lynn","SL Malinga",18,3,2
"CA Lynn","SN Thakur",9,2,0
"CA Lynn","SR Watson",5,1,0
"CA Lynn","STR Binny",3,0,1
"CA Lynn","SW Tait",5,1,0
"CA Lynn","Swapnil Singh",9,0,1
"CA Lynn","TA Boult",14,4,0
"CA Lynn","TG Southee",29,6,2
"CA Lynn","UT Yadav",8,1,1
"CA Lynn","VR Aaron",10,1,0
"CA Lynn","Washington Sundar",3,1,0
"CA Lynn","YS Chahal",62,7,6
"CA Lynn","Yuvraj Singh",3,1,0
"CA Pujara","A Kumble",5,0,0
"CA Pujara","A Mishra",13,1,0
"CA Pujara","A Nehra",7,2,0
"CA Pujara","A Symonds",6,2,0
"CA Pujara","AC Voges",8,0,1
"CA Pujara","AJ Finch",5,0,0
"CA Pujara","Azhar Mahmood",9,1,0
"CA Pujara","B Kumar",6,0,0
"CA Pujara","B Lee",6,0,1
"CA Pujara","CJ Anderson",3,1,0
"CA Pujara","DAJ Bracewell",1,0,0
"CA Pujara","DJG Sammy",3,1,0
"CA Pujara","DS Kulkarni",6,1,0
"CA Pujara","DT Christian",2,0,0
"CA Pujara","DW Steyn",20,5,0
"CA Pujara","FY Fazal",1,0,0
"CA Pujara","Harmeet Singh",4,1,0
"CA Pujara","IK Pathan",19,1,0
"CA Pujara","JA Morkel",6,1,0
"CA Pujara","Jaskaran Singh",6,0,0
"CA Pujara","JH Kallis",9,0,2
"CA Pujara","JJ Bumrah",7,1,0
"CA Pujara","JP Faulkner",8,1,0
"CA Pujara","JR Hopes",4,0,0
"CA Pujara","Kamran Khan",5,1,0
"CA Pujara","KV Sharma",9,2,0
"CA Pujara","KW Richardson",8,1,0
"CA Pujara","L Balaji",7,0,0
"CA Pujara","M Morkel",16,2,0
"CA Pujara","MA Starc",10,0,0
"CA Pujara","MG Neser",5,1,0
"CA Pujara","MM Patel",5,2,0
"CA Pujara","MM Sharma",1,0,0
"CA Pujara","MS Gony",12,4,0
"CA Pujara","P Awana",13,2,0
"CA Pujara","P Kumar",13,0,0
"CA Pujara","PP Chawla",13,2,0
"CA Pujara","PV Tambe",10,0,0
"CA Pujara","R Ashwin",5,0,0
"CA Pujara","R Bhatia",5,0,0
"CA Pujara","RP Singh",7,1,0
"CA Pujara","S Kaul",4,1,0
"CA Pujara","S Randiv",2,0,0
"CA Pujara","Sandeep Sharma",10,2,0
"CA Pujara","SK Trivedi",12,1,0
"CA Pujara","SK Warne",12,1,0
"CA Pujara","SMSM Senanayake",7,0,0
"CA Pujara","SR Watson",6,1,0
"CA Pujara","SW Tait",5,2,0
"CA Pujara","UT Yadav",6,1,0
"CA Pujara","VR Aaron",3,0,0
"CA Pujara","WPUJC Vaas",7,1,0
"CA Pujara","Y Nagar",2,0,0
"CA Pujara","YK Pathan",6,1,0
"CA Pujara","Z Khan",10,2,0
"CH Gayle","A Ashish Reddy",1,0,0
"CH Gayle","A Chandila",23,3,0
"CH Gayle","A Kumble",6,1,0
"CH Gayle","A Mishra",32,2,7
"CH Gayle","A Nehra",28,2,5
"CH Gayle","A Singh",4,0,1
"CH Gayle","AB Dinda",22,2,2
"CH Gayle","AB McDonald",9,2,2
"CH Gayle","AC Thomas",14,2,0
"CH Gayle","AD Mascarenhas",13,1,3
"CH Gayle","AD Mathews",19,2,0
"CH Gayle","AD Russell",46,7,7
"CH Gayle","AG Murtaza",11,3,5
"CH Gayle","AJ Finch",5,1,4
"CH Gayle","AJ Tye",4,0,0
"CH Gayle","AM Nayar",8,0,2
"CH Gayle","AN Ahmed",11,3,2
"CH Gayle","Anand Rajan",7,1,1
"CH Gayle","Anureet Singh",9,0,0
"CH Gayle","AR Patel",33,1,8
"CH Gayle","AS Joseph",3,0,0
"CH Gayle","AS Rajpoot",4,0,0
"CH Gayle","Avesh Khan",5,1,0
"CH Gayle","Azhar Mahmood",22,1,0
"CH Gayle","B Kumar",94,12,9
"CH Gayle","B Lee",29,9,1
"CH Gayle","BA Stokes",33,5,3
"CH Gayle","Basil Thampi",16,0,2
"CH Gayle","BAW Mendis",5,0,0
"CH Gayle","BB Sran",14,1,3
"CH Gayle","BCJ Cutting",19,2,2
"CH Gayle","BE Hendricks",2,0,0
"CH Gayle","CH Morris",53,7,2
"CH Gayle","CJ Anderson",6,0,0
"CH Gayle","CJ Jordan",13,1,2
"CH Gayle","CR Woakes",5,0,1
"CH Gayle","CV Varun",5,0,2
"CH Gayle","DE Bollinger",11,0,2
"CH Gayle","DJ Bravo",57,2,4
"CH Gayle","DJ Hooda",12,0,2
"CH Gayle","DJ Hussey",5,0,0
"CH Gayle","DJ Muthuswami",6,2,1
"CH Gayle","DL Chahar",30,5,2
"CH Gayle","DL Vettori",1,0,0
"CH Gayle","DP Nannes",10,1,0
"CH Gayle","DR Sams",5,0,0
"CH Gayle","DR Smith",5,0,2
"CH Gayle","DS Kulkarni",50,8,2
"CH Gayle","DW Steyn",46,7,1
"CH Gayle","GB Hogg",8,0,2
"CH Gayle","GH Vihari",2,0,0
"CH Gayle","GJ Maxwell",15,2,4
"CH Gayle","GR Napier",2,0,0
"CH Gayle","Harbhajan Singh",103,7,6
"CH Gayle","Harmeet Singh",13,1,1
"CH Gayle","HF Gurney",4,0,0
"CH Gayle","HH Pandya",31,6,4
"CH Gayle","HV Patel",6,1,0
"CH Gayle","I Sharma",20,4,3
"CH Gayle","I Udana",2,0,0
"CH Gayle","IC Pandey",9,5,0
"CH Gayle","IK Pathan",38,6,5
"CH Gayle","Imran Tahir",26,3,4
"CH Gayle","Iqbal Abdulla",4,1,0
"CH Gayle","J Botha",10,2,0
"CH Gayle","J Theron",5,1,1
"CH Gayle","J Yadav",20,2,1
"CH Gayle","JA Morkel",20,0,1
"CH Gayle","Jaskaran Singh",5,1,0
"CH Gayle","JC Archer",26,3,2
"CH Gayle","JD Unadkat",28,6,6
"CH Gayle","JDP Oram",9,1,0
"CH Gayle","JE Taylor",2,0,0
"CH Gayle","JH Kallis",39,5,2
"CH Gayle","JJ Bumrah",53,3,1
"CH Gayle","JO Holder",20,2,3
"CH Gayle","JP Behrendorff",9,1,3
"CH Gayle","JP Duminy",15,3,1
"CH Gayle","JP Faulkner",16,1,0
"CH Gayle","JPR Scantlebury-Searles",3,1,0
"CH Gayle","JR Hopes",2,1,0
"CH Gayle","K Gowtham",20,0,1
"CH Gayle","K Rabada",10,0,1
"CH Gayle","K Upadhyay",10,0,2
"CH Gayle","KA Jamieson",6,5,0
"CH Gayle","KA Pollard",39,5,4
"CH Gayle","Kamran Khan",14,3,4
"CH Gayle","Karanveer Singh",7,1,2
"CH Gayle","Kartik Tyagi",14,2,2
"CH Gayle","KC Cariappa",11,2,2
"CH Gayle","KH Pandya",11,1,1
"CH Gayle","KJ Abbott",7,2,2
"CH Gayle","KK Ahmed",13,3,0
"CH Gayle","KP Appanna",2,1,0
"CH Gayle","KP Pietersen",9,1,0
"CH Gayle","Kuldeep Yadav",3,0,1
"CH Gayle","KV Sharma",4,0,0
"CH Gayle","KW Richardson",2,0,0
"CH Gayle","L Ablish",5,3,1
"CH Gayle","L Balaji",28,3,3
"CH Gayle","L Ngidi",5,0,0
"CH Gayle","LH Ferguson",18,3,2
"CH Gayle","LI Meriwala",1,0,0
"CH Gayle","LJ Wright",14,1,1
"CH Gayle","LR Shukla",4,1,0
"CH Gayle","M Manhas",2,0,0
"CH Gayle","M Markande",6,1,1
"CH Gayle","M Morkel",43,6,5
"CH Gayle","M Prasidh Krishna",10,1,1
"CH Gayle","MC Henriques",9,1,3
"CH Gayle","MF Maharoof",3,1,0
"CH Gayle","MG Johnson",32,5,4
"CH Gayle","MG Neser",8,1,2
"CH Gayle","MJ McClenaghan",45,4,4
"CH Gayle","MK Tiwary",5,0,2
"CH Gayle","MM Ali",10,0,0
"CH Gayle","MM Patel",27,7,3
"CH Gayle","MM Sharma",21,2,0
"CH Gayle","MN Samuels",5,0,0
"CH Gayle","Mohammad Nabi",7,0,1
"CH Gayle","Mohammed Shami",18,1,3
"CH Gayle","Mohammed Siraj",25,6,4
"CH Gayle","MR Marsh",13,1,5
"CH Gayle","MS Gony",29,6,7
"CH Gayle","Mustafizur Rahman",10,1,0
"CH Gayle","NA Saini",27,3,0
"CH Gayle","NB Singh",8,1,0
"CH Gayle","NLTC Perera",3,0,0
"CH Gayle","NM Coulter-Nile",30,2,2
"CH Gayle","P Awana",39,8,3
"CH Gayle","P Kumar",93,13,4
"CH Gayle","P Negi",10,1,4
"CH Gayle","P Parameswaran",7,3,4
"CH Gayle","P Suyal",7,2,2
"CH Gayle","Pankaj Singh",6,1,0
"CH Gayle","Parvez Rasool",5,0,0
"CH Gayle","PD Collingwood",5,0,0
"CH Gayle","PJ Cummins",15,0,0
"CH Gayle","PJ Sangwan",10,3,1
"CH Gayle","PP Chawla",66,5,11
"CH Gayle","PP Ojha",9,0,3
"CH Gayle","PV Tambe",7,2,0
"CH Gayle","R Ashwin",64,3,3
"CH Gayle","R Bhatia",33,3,6
"CH Gayle","R Dhawan",3,0,0
"CH Gayle","R McLaren",31,6,4
"CH Gayle","R Parag",2,0,0
"CH Gayle","R Sharma",14,2,5
"CH Gayle","R Tewatia",23,1,3
"CH Gayle","RA Jadeja",18,5,3
"CH Gayle","Rashid Khan",33,0,7
"CH Gayle","RD Chahar",25,2,2
"CH Gayle","RE van der Merwe",8,2,0
"CH Gayle","RG Sharma",3,0,1
"CH Gayle","RJ Harris",16,3,2
"CH Gayle","RN ten Doeschate",4,0,1
"CH Gayle","RP Singh",29,3,3
"CH Gayle","RR Powar",13,0,1
"CH Gayle","RS Bopara",12,0,4
"CH Gayle","S Badree",11,0,1
"CH Gayle","S Dhawan",1,0,0
"CH Gayle","S Gopal",7,1,1
"CH Gayle","S Kaul",20,2,0
"CH Gayle","S Kaushik",8,0,2
"CH Gayle","S Lamichhane",8,4,1
"CH Gayle","S Nadeem",2,0,0
"CH Gayle","S Sandeep Warrier",6,2,0
"CH Gayle","S Sreesanth",7,2,1
"CH Gayle","Sandeep Sharma",63,6,4
"CH Gayle","SB Jakati",8,1,2
"CH Gayle","SE Rutherford",4,0,0
"CH Gayle","Shakib Al Hasan",23,2,5
"CH Gayle","Shivam Mavi",14,2,0
"CH Gayle","SJ Srivastava",12,2,0
"CH Gayle","SK Raina",43,3,7
"CH Gayle","SK Trivedi",11,0,1
"CH Gayle","SK Warne",6,0,0
"CH Gayle","SL Malinga",74,8,0
"CH Gayle","SM Curran",2,0,0
"CH Gayle","SMSM Senanayake",12,1,0
"CH Gayle","SN Thakur",10,2,0
"CH Gayle","SP Narine",69,5,3
"CH Gayle","SR Watson",25,2,0
"CH Gayle","SW Tait",15,3,0
"CH Gayle","T Natarajan",4,0,0
"CH Gayle","TA Boult",8,0,2
"CH Gayle","TG Southee",23,8,1
"CH Gayle","TK Curran",1,0,1
"CH Gayle","TL Suman",5,0,1
"CH Gayle","TU Deshpande",7,3,2
"CH Gayle","UT Yadav",55,5,6
"CH Gayle","V Pratap Singh",4,0,0
"CH Gayle","V Shankar",3,0,0
"CH Gayle","VR Aaron",24,3,2
"CH Gayle","VS Malik",4,0,1
"CH Gayle","Washington Sundar",16,0,4
"CH Gayle","Y Venugopal Rao",4,0,1
"CH Gayle","YA Abdulla",14,2,1
"CH Gayle","YK Pathan",57,4,5
"CH Gayle","YS Chahal",24,1,2
"CH Gayle","Z Khan",39,5,1
"CH Morris","A Zampa",10,2,1
"CH Morris","AB Dinda",5,1,0
"CH Morris","AD Mathews",3,1,0
"CH Morris","AJ Tye",2,0,0
"CH Morris","Anureet Singh",5,0,0
"CH Morris","AR Patel",5,0,0
"CH Morris","Arshdeep Singh",4,0,0
"CH Morris","Avesh Khan",2,0,0
"CH Morris","B Kumar",14,2,0
"CH Morris","B Laughlin",5,1,1
"CH Morris","B Stanlake",1,0,0
"CH Morris","BA Stokes",5,2,2
"CH Morris","CJ Jordan",4,0,1
"CH Morris","CR Woakes",7,2,0
"CH Morris","DJ Bravo",20,3,2
"CH Morris","DR Smith",4,0,3
"CH Morris","DS Kulkarni",2,1,0
"CH Morris","GB Hogg",5,1,0
"CH Morris","GJ Maxwell",2,0,0
"CH Morris","Harbhajan Singh",12,1,0
