"batsman1","bowler1","totalRuns"
"ES Szwarczynski","JD Nel",1
"ES Szwarczynski","Karim Sadiq",7
"ES Szwarczynski","Khurram Chohan",14
"ES Szwarczynski","Mahmudullah",2
"ES Szwarczynski","Mashrafe Mortaza",1
"ES Szwarczynski","Mirwais Ashraf",5
"ES Szwarczynski","Mohammad Nabi",7
"ES Szwarczynski","PC Connell",8
"ES Szwarczynski","RD Berrington",6
"ES Szwarczynski","RM Haq",8
"ES Szwarczynski","Samiullah Shenwari",5
"ES Szwarczynski","Shapoor Zadran",7
"ES Szwarczynski","SO Ngoche",3
"ES Szwarczynski","SO Tikolo",3
"ES Szwarczynski","TM Odoyo",8
"ES Szwarczynski","U Bhatti",10
"F Achelam","B Shikongo",5
"F Achelam","Haroon Arshad",1
"F Achelam","IO Okpe",1
"F Achelam","JJ Smit",1
"F Achelam","NN Odhiambo",3
"F Achelam","P Useni",8
"F Achelam","SA Okpe",12
"F Achelam","Zahid Abbas",1
"F Akankwasa","A Dutt",3
"F Akankwasa","CJA Amini",1
"F Akankwasa","DO Leicher",1
"F Akankwasa","E Otieno",5
"F Akankwasa","EB Ringera",1
"F Akankwasa","FJ Klaassen",4
"F Akankwasa","G Bakiweyem",11
"F Akankwasa","HL Harji",6
"F Akankwasa","JJ Smit",1
"F Akankwasa","JN Frylinck",8
"F Akankwasa","JN Loftie-Eaton",1
"F Akankwasa","Mohammad Ghazanfar",4
"F Akankwasa","N Vanua",5
"F Akankwasa","NN Odhiambo",2
"F Akankwasa","P Vekaria",9
"F Akankwasa","R Bakum",6
"F Akankwasa","SA Okpe",1
"F Akankwasa","Shariz Ahmad",2
"F Akankwasa","SKDT Madusanka",1
"F Akankwasa","SO Ngoche",15
"F Akankwasa","SR Rocket",10
"F Akankwasa","TJG Pringle",2
"F Akankwasa","Vraj Patel",4
"F Akankwasa","Yasim Murtaza",7
"F Akankwasa","Zahid Abbas",4
"F Baleri","C Viljoen",5
"F Baleri","C Waiswa",1
"F Baleri","DM Nakrani",2
"F Baleri","E Isaneez",4
"F Baleri","E Otieno",1
"F Baleri","IO Okpe",5
"F Baleri","JJ Smit",4
"F Baleri","LN Oluoch",4
"F Baleri","Mohameed Taiwo",6
"F Baleri","Riazat Ali Shah",1
"F Baleri","SO Ngoche",1
"F Baleri","VD Adewoye",6
"F Baleri","Z Groenewald",2
"F Banunaek","I Takahashi",1
"F Banunaek","KK Dobell",3
"F Behardien","AD Mathews",1
"F Behardien","AD Russell",10
"F Behardien","AF Milne",10
"F Behardien","AJ Tye",1
"F Behardien","AR Patel",9
"F Behardien","B Kumar",11
"F Behardien","BAW Mendis",3
"F Behardien","BM Wheeler",7
"F Behardien","CJ Boyce",2
"F Behardien","CJ Jordan",13
"F Behardien","DAJ Bracewell",5
"F Behardien","DAS Gunaratne",18
"F Behardien","DE Bollinger",1
"F Behardien","DJ Bravo",6
"F Behardien","DJ Willey",10
"F Behardien","DM de Silva",1
"F Behardien","GB Hogg",3
"F Behardien","GD Elliott",3
"F Behardien","Harbhajan Singh",2
"F Behardien","HH Pandya",8
"F Behardien","I Udana",4
"F Behardien","IK Pathan",9
"F Behardien","IS Sodhi",11
"F Behardien","JD Unadkat",8
"F Behardien","JDS Neesham",16
"F Behardien","JJ Bumrah",18
"F Behardien","JO Holder",4
"F Behardien","JP Faulkner",2
"F Behardien","JW Hastings",2
"F Behardien","KA Pollard",1
"F Behardien","KMDN Kulasekara",5
"F Behardien","L Balaji",8
"F Behardien","LA Dawson",6
"F Behardien","MA Starc",2
"F Behardien","MA Wood",24
"F Behardien","Mahmudullah",9
"F Behardien","MJ McClenaghan",1
"F Behardien","MM Sharma",11
"F Behardien","Mohammad Hafeez",5
"F Behardien","Mohammad Saifuddin",7
"F Behardien","MS Crane",14
"F Behardien","N Pradeep",23
"F Behardien","NL McCullum",21
"F Behardien","NM Coulter-Nile",2
"F Behardien","PADLR Sandakan",5
"F Behardien","PJ Cummins",14
"F Behardien","R Ashwin",11
"F Behardien","R Vinay Kumar",5
"F Behardien","Rubel Hossain",4
"F Behardien","S Aravind",5
"F Behardien","S Prasanna",7
"F Behardien","Saeed Ajmal",5
"F Behardien","Shafiul Islam",8
"F Behardien","Shahid Afridi",8
"F Behardien","SK Raina",9
"F Behardien","SL Malinga",2
"F Behardien","SN Thakur",4
"F Behardien","SR Watson",9
"F Behardien","SS Cottrell",5
"F Behardien","Taskin Ahmed",14
"F Behardien","TG Southee",1
"F Behardien","XJ Doherty",5
"F Behardien","YS Chahal",26
"F Behardien","Yuvraj Singh",2
"F Damiao Couana","A Rangaswamy",2
"F Damiao Couana","AB Mengoumou",39
"F Damiao Couana","AR Ramjani",6
"F Damiao Couana","B Khumalo",8
"F Damiao Couana","B Maphosa",7
"F Damiao Couana","BN Toube",23
"F Damiao Couana","D Maisuria",9
"F Damiao Couana","DB Loic",3
"F Damiao Couana","H Ssenyondo",20
"F Damiao Couana","HA Chohan",5
"F Damiao Couana","J Baguma",19
"F Damiao Couana","JB Abega",14
"F Damiao Couana","K Waiswa",6
"F Damiao Couana","M Fru",25
"F Damiao Couana","M Mooketsi",15
"F Damiao Couana","R Nehonde",6
"F Damiao Couana","Riazat Ali Shah",2
"F Damiao Couana","S Tarawally",7
"F Damiao Couana","S Thakor",10
"F Damiao Couana","S Williams",6
"F Damiao Couana","T Tshose",4
"F Damiao Couana","Zahid Khan",12
"F du Plessis","A Dananjaya",7
"F du Plessis","A Mishra",11
"F du Plessis","A Zampa",10
"F du Plessis","Abdur Rehman",11
"F du Plessis","AC Agar",11
"F du Plessis","AD Mathews",26
"F du Plessis","AD Russell",28
"F du Plessis","AJ Tye",3
"F du Plessis","Amir Hamza",5
"F du Plessis","AR Nurse",13
"F du Plessis","AR Patel",2
"F du Plessis","Arafat Sunny",20
"F du Plessis","AU Rashid",30
"F du Plessis","B Kumar",3
"F du Plessis","B Mavuta",2
"F du Plessis","B Stanlake",6
"F du Plessis","BA Stokes",26
"F du Plessis","BAW Mendis",14
"F du Plessis","Bilawal Bhatti",5
"F du Plessis","C de Grandhomme",4
"F du Plessis","CB Mpofu",6
"F du Plessis","CJ Anderson",13
"F du Plessis","CJ Jordan",36
"F du Plessis","DAJ Bracewell",20
"F du Plessis","Dawlat Zadran",4
"F du Plessis","DJ Bravo",8
"F du Plessis","DJ Willey",2
"F du Plessis","DJG Sammy",9
"F du Plessis","DJM Short",9
"F du Plessis","DM de Silva",5
"F du Plessis","DT Christian",18
"F du Plessis","Faheem Ashraf",22
"F du Plessis","GB Hogg",1
"F du Plessis","GJ Maxwell",37
"F du Plessis","Harbhajan Singh",6
"F du Plessis","Hasan Ali",30
"F du Plessis","HMRKB Herath",19
"F du Plessis","Hussain Talat",8
"F du Plessis","IK Pathan",15
"F du Plessis","Imad Wasim",19
"F du Plessis","JC Archer",13
"F du Plessis","JDF Vandersay",13
"F du Plessis","JDS Neesham",2
"F du Plessis","JE Root",1
"F du Plessis","JEC Franklin",1
"F du Plessis","JO Holder",37
"F du Plessis","JP Faulkner",15
"F du Plessis","JR Hazlewood",13
"F du Plessis","Junaid Khan",8
"F du Plessis","JW Dernbach",4
"F du Plessis","JW Hastings",24
"F du Plessis","KA Pollard",11
"F du Plessis","KM Jarvis",14
"F du Plessis","KMDN Kulasekara",22
"F du Plessis","KW Richardson",6
"F du Plessis","L Balaji",9
"F du Plessis","LV van Beek",5
"F du Plessis","MA Starc",9
"F du Plessis","Mashrafe Mortaza",16
"F du Plessis","MD Shanaka",1
"F du Plessis","MJ McClenaghan",30
"F du Plessis","MJ Santner",17
"F du Plessis","MM Ali",23
"F du Plessis","MM Sharma",9
"F du Plessis","Mohammad Hafeez",18
"F du Plessis","Mohammad Nabi",15
"F du Plessis","Mohammad Nawaz (3)",14
"F du Plessis","MR Marsh",29
"F du Plessis","Mudassar Bukhari",6
"F du Plessis","Mustafizur Rahman",18
"F du Plessis","Nasir Hossain",20
"F du Plessis","NL McCullum",7
"F du Plessis","NLTC Perera",12
"F du Plessis","NM Coulter-Nile",17
"F du Plessis","PHKD Mendis",7
"F du Plessis","PJ Cummins",16
"F du Plessis","PM Seelaar",5
"F du Plessis","R Ashwin",22
"F du Plessis","RA Jadeja",5
"F du Plessis","RAS Lakmal",8
"F du Plessis","Rashid Khan",7
"F du Plessis","RG Sharma",12
"F du Plessis","RJ Nicol",8
"F du Plessis","RM Hira",24
"F du Plessis","S Aravind",1
"F du Plessis","S Badree",1
"F du Plessis","Saeed Ajmal",18
"F du Plessis","SCJ Broad",5
"F du Plessis","Shadab Khan",45
"F du Plessis","Shahid Afridi",47
"F du Plessis","Shakib Al Hasan",9
"F du Plessis","Shapoor Zadran",10
"F du Plessis","Shoaib Malik",3
"F du Plessis","SJ Benn",28
"F du Plessis","SK Raina",23
"F du Plessis","SL Malinga",3
"F du Plessis","SM Curran",16
"F du Plessis","SMSM Senanayake",21
"F du Plessis","Sohag Gazi",12
"F du Plessis","Sohail Tanvir",17
"F du Plessis","SR Watson",2
"F du Plessis","SS Cottrell",31
"F du Plessis","T van der Gugten",1
"F du Plessis","TA Boult",2
"F du Plessis","TG Southee",23
"F du Plessis","TK Curran",38
"F du Plessis","TLW Cooper",7
"F du Plessis","TM Dilshan",12
"F du Plessis","TS Chisoro",24
"F du Plessis","TT Bresnan",3
"F du Plessis","Umar Gul",2
"F du Plessis","Usman Shinwari",2
"F du Plessis","Yuvraj Singh",14
"F du Plessis","Z Khan",11
"F Hand","A Zampa",1
"F Hand","Mohammad Nabi",13
"F Hand","Mujeeb Ur Rahman",8
"F Hand","Naveen-ul-Haq",12
"F Hand","PJ Cummins",5
"F Hand","Rashid Khan",3
"F Hand","SM Curran",1
"F Hand","TG Southee",5
"F Mutizwa","DAJ Bracewell",1
"F Mutizwa","GW Aldridge",8
"F Mutizwa","JDP Oram",15
"F Mutizwa","KD Mills",2
"F Mutizwa","LJ Woodcock",4
"F Mutizwa","NL McCullum",4
"F Mutizwa","RJ Nicol",4
"F Nsubuga","A Dutt",8
"F Nsubuga","Aizaz Khan",3
"F Nsubuga","BFW de Leede",2
"F Nsubuga","BM Scholtz",7
"F Nsubuga","E Otieno",7
"F Nsubuga","Ehsan Khan",3
"F Nsubuga","FJ Klaassen",1
"F Nsubuga","Haroon Arshad",1
"F Nsubuga","KD Shah",5
"F Nsubuga","LN Oluoch",1
"F Nsubuga","Mohammad Ghazanfar",2
"F Nsubuga","NM Odhiambo",1
"F Nsubuga","Shariz Ahmad",2
"F Nsubuga","TJG Pringle",2
"F Stoman","Atif Mehmood",4
"F Stoman","B Arora",9
"F Stoman","BA Pai",2
"F Stoman","E Packard",3
"F Stoman","Farzan Afzal",4
"F Stoman","HAM Shah",3
"F Stoman","Imran Ameer",1
"F Stoman","Jitesh Patel",2
"F Stoman","MG Hunter",1
"F Stoman","ND Laegsgaard",5
"F Stoman","PD Hennessy",1
"F Stoman","RJ Hatchman",15
"F Stoman","SA Ahmad",10
"F Stoman","Saud Munir",3
"F Stoman","Surya Anand",7
"F Stoman","Tauqeer Hussain",1
"F Stoman","TC Vine",3
"F Stoman","Washeem Abbas",5
"F Stoman","Yasir Ali",2
"F Suluoto","L Denny",6
"F Suluoto","P Cabebula",4
"F Suluoto","PK Matautaava",1
"F Suluoto","S Draunivudi",1
"F Suluoto","S Ravoka",8
"F Suluoto","S Weleilakeba",2
"F Suluoto","SM Tupou",5
"F Suluoto","T Ritawa",7
"F Suluoto","TS Waqavakatoga",8
"F Suluoto","W Kokaua",7
"FA Allen","A Dananjaya",28
"FA Allen","A Nortje",6
"FA Allen","A Zampa",1
"FA Allen","AU Rashid",7
"FA Allen","B Kumar",6
"FA Allen","CJ Jordan",1
"FA Allen","DT Christian",2
"FA Allen","Gulbadin Naib",3
"FA Allen","HV Patel",5
"FA Allen","I Udana",3
"FA Allen","JJ Bumrah",10
"FA Allen","JL Denly",7
"FA Allen","JP Behrendorff",2
"FA Allen","JR Hazlewood",2
"FA Allen","K Rabada",26
"FA Allen","KA Jamieson",10
"FA Allen","KH Pandya",1
"FA Allen","KK Ahmed",5
"FA Allen","Kuldeep Yadav",5
"FA Allen","L Ngidi",35
"FA Allen","LA Dawson",1
"FA Allen","LE Plunkett",1
"FA Allen","LH Ferguson",16
"FA Allen","MA Starc",12
"FA Allen","MA Wood",1
"FA Allen","MJ Santner",11
"FA Allen","MM Ali",10
"FA Allen","Mohammad Saifuddin",7
"FA Allen","MR Marsh",1
"FA Allen","Mustafizur Rahman",1
"FA Allen","NA Saini",1
"FA Allen","Naveen-ul-Haq",2
"FA Allen","PVD Chameera",3
"FA Allen","PWH de Silva",2
"FA Allen","RD Chahar",1
"FA Allen","RP Meredith",18
"FA Allen","TG Southee",8
"FA Allen","UT Yadav",6
"FA Cossa","AB Mengoumou",8
"FA Cossa","AM Kimote",22
"FA Cossa","AR Ramjani",15
"FA Cossa","B Maphosa",8
"FA Cossa","D Maisuria",7
"FA Cossa","E Ernest",2
"FA Cossa","H Ssenyondo",10
"FA Cossa","J Baguma",4
"FA Cossa","K Nassoro",14
"FA Cossa","K Waiswa",5
"FA Cossa","M Fru",7
"FA Cossa","M Mooketsi",1
"FA Cossa","R Nehonde",6
"FA Cossa","Riazat Ali Shah",12
"FA Cossa","RK Kiseto",15
"FA Cossa","S Conteh",1
"FA Cossa","S Thakor",8
"FA Cossa","Zahid Khan",1
"FA Klokker","B Ward",1
"FA Klokker","D Klein",2
"FA Klokker","DA Blignaut",10
"FA Klokker","G Stewart",1
"FA Klokker","Ghulam Ahmadi",2
"FA Klokker","Hassan Mehmood",1
"FA Klokker","J Sumerauer",2
"FA Klokker","JW Dernbach",2
"FA Klokker","Khalid Zahid",3
"FA Klokker","Raja Adeel",4
"FA Klokker","Sahir Naqash",9
"FA Klokker","SVE Bharathi",5
"FA Klokker","V Ganesan",1
"Fahad Tariq","KJ O'Brien",4
"Fahad Tariq","MC Sorensen",10
"Fahad Tariq","P Negi",3
"Fahad Tariq","WB Rankin",2
"Faheem Ashraf","AC Agar",3
"Faheem Ashraf","AF Milne",8
"Faheem Ashraf","AJ Tye",29
"Faheem Ashraf","AL Phehlukwayo",37
"Faheem Ashraf","AU Rashid",3
"Faheem Ashraf","BC Fortuin",1
"Faheem Ashraf","BE Hendricks",8
"Faheem Ashraf","BM Tickner",7
"Faheem Ashraf","C de Grandhomme",3
"Faheem Ashraf","CAK Rajitha",1
"Faheem Ashraf","CH Morris",9
"Faheem Ashraf","CJ Jordan",8
"Faheem Ashraf","D Pretorius",2
"Faheem Ashraf","GJ Maxwell",1
"Faheem Ashraf","I Udana",1
"Faheem Ashraf","IS Sodhi",4
"Faheem Ashraf","JA Duffy",13
"Faheem Ashraf","JA Richardson",1
"Faheem Ashraf","JC Archer",6
"Faheem Ashraf","JDS Neesham",1
"Faheem Ashraf","JRMVB Sanjaya",13
"Faheem Ashraf","KMA Paul",2
"Faheem Ashraf","KOK Williams",11
"Faheem Ashraf","L Sipamla",7
"Faheem Ashraf","LB Williams",14
"Faheem Ashraf","LM Jongwe",3
"Faheem Ashraf","MJ Santner",3
"Faheem Ashraf","MP Stoinis",2
"Faheem Ashraf","N Pradeep",5
"Faheem Ashraf","NLTC Perera",3
"Faheem Ashraf","NM Coulter-Nile",2
"Faheem Ashraf","PWH de Silva",2
"Faheem Ashraf","RR Emrit",3
"Faheem Ashraf","SC Kuggeleijn",9
"Faheem Ashraf","SSB Magala",14
"Faheem Ashraf","T Shamsi",6
"Faheem Ashraf","TA Boult",12
"Faheem Ashraf","TG Southee",2
"Faheem Nazir","A Ashokan",26
"Faheem Nazir","Abul Farhad",18
"Faheem Nazir","Ahmadullah Shinwari",10
"Faheem Nazir","Ali Masood",32
"Faheem Nazir","Arslan Amjad",7
"Faheem Nazir","Dawood Ahmadzai",18
"Faheem Nazir","Elias Hasan",18
"Faheem Nazir","Habib Khan",14
"Faheem Nazir","K Vislapuu",6
"Faheem Nazir","MMR Obili",30
"Faheem Nazir","Naveed Ahmed",16
"Faheem Nazir","Noman Amjad",1
"Faheem Nazir","P Malav",8
"Faheem Nazir","R Mangal",26
"Faheem Nazir","Rahmatullah Mangal",9
"Faheem Nazir","S Wickramasekara",15
"Faheem Nazir","SMK Waththage",21
"Faheem Nazir","TK Lal",17
"Faheem Nazir","Vinay Ravi",2
"Faheem Nazir","Zain Ahmad",13
"Faisal Javed","Amjad Mahboob",16
"Faisal Javed","Ilyas Ahmed",18
"Faisal Javed","Jandu Hamoud",6
"Faisal Javed","Sompal Kami",1
"Faisal Javed","V Baskaran",13
"Faisal Khan","Ahmed Raza",1
"Faisal Khan","Bilal Khan",1
"Faisal Khan","Ibrahim Hassan",9
"Faisal Khan","Imran Anwar",3
"Faisal Khan","Junaid Siddique (2)",2
"Faisal Khan","L Shafeeg",14
"Faisal Khan","Mohamed Mahfooz",12
"Faisal Khan","Mohammad Ayaz",12
"Faisal Khan","Rohan Mustafa",1
"Faisal Khan","S Veerapathiran",8
"Faisal Khan","Sultan Ahmed (2)",6
"Faisal Khan","Umar Adam",6
"Faisal Mubashir","A Khan",8
"Faisal Mubashir","Absar Khan",5
"Faisal Mubashir","Anique Uddin",7
"Faisal Mubashir","AR McBrine",8
"Faisal Mubashir","B Ward",5
"Faisal Mubashir","Bashir Shah",9
"Faisal Mubashir","CA Young",10
"Faisal Mubashir","CW Perchard",11
"Faisal Mubashir","Delawar Khan",6
"Faisal Mubashir","DG Blampied",4
"Faisal Mubashir","EJB Miles",7
"Faisal Mubashir","GK Berg",1
"Faisal Mubashir","H Carlyon",6
"Faisal Mubashir","J Little",4
"Faisal Mubashir","J Sumerauer",4
"Faisal Mubashir","Junaid Siddique (2)",5
"Faisal Mubashir","JW Dernbach",1
"Faisal Mubashir","Kashif Daud",6
"Faisal Mubashir","Lucky Ali",3
"Faisal Mubashir","M Spoors",2
"Faisal Mubashir","MGSM Fernando",1
"Faisal Mubashir","MR Adair",15
"Faisal Mubashir","Rohan Mustafa",2
"Faisal Mubashir","RR Joshi",9
"Faisal Mubashir","S Thanikaithasan",16
"Faisal Mubashir","SA Ahmad",3
"Faisal Mubashir","Saad Bin Zafar",3
"Faisal Mubashir","Salman Nazar",1
"Faisal Mubashir","Shakerullah Safi",4
"Faisal Mubashir","Simi Singh",8
"Faisal Mubashir","Surya Anand",6
"Faisal Mubashir","Zahoor Khan",10
"Faizan Asif","AC Evans",10
"Faizan Asif","Ahsan Malik",1
"Faizan Asif","Dawlat Zadran",10
"Faizan Asif","Hamid Hassan",6
"Faizan Asif","MC Sorensen",2
"Faizan Asif","Mirwais Ashraf",4
"Faizan Asif","Mohammad Nabi",8
"Faizan Asif","MR Swart",6
"Faizan Asif","Mudassar Bukhari",9
"Faizan Asif","P Utseya",1
"Faizan Asif","PR Stirling",5
"Faizan Asif","SM Sharif",7
"Faizan Asif","T van der Gugten",7
"Faizan Asif","TJ Murtagh",4
"Faizan Mumtaz","Rahmatullah Mangal",4
"Faizan Mumtaz","Sajid Liaqat",2
"Fakhar Zaman","A Shukla",1
"Fakhar Zaman","A Zampa",4
"Fakhar Zaman","AC Agar",33
"Fakhar Zaman","AC Evans",7
"Fakhar Zaman","AF Milne",8
"Fakhar Zaman","Afif Hossain",1
"Fakhar Zaman","Aizaz Khan",5
"Fakhar Zaman","AJ Hosein",7
"Fakhar Zaman","AJ Tye",25
"Fakhar Zaman","Aminul Islam Biplob",12
"Fakhar Zaman","Arshdeep Singh",1
"Fakhar Zaman","AU Rashid",24
"Fakhar Zaman","Avesh Khan",1
"Fakhar Zaman","AY Patel",10
"Fakhar Zaman","B Kumar",4
"Fakhar Zaman","B Muzarabani",44
"Fakhar Zaman","B Stanlake",48
"Fakhar Zaman","BC Fortuin",22
"Fakhar Zaman","BCJ Cutting",16
"Fakhar Zaman","BD Glover",1
"Fakhar Zaman","BE Hendricks",14
"Fakhar Zaman","BM Wheeler",9
"Fakhar Zaman","C de Grandhomme",16
"Fakhar Zaman","CAK Rajitha",1
"Fakhar Zaman","CB Mpofu",6
"Fakhar Zaman","CB Sole",16
"Fakhar Zaman","CH Morris",2
"Fakhar Zaman","CJ Chibhabha",7
"Fakhar Zaman","CJ Jordan",11
"Fakhar Zaman","CN Greaves",2
"Fakhar Zaman","CR Brathwaite",1
"Fakhar Zaman","D Wiese",2
"Fakhar Zaman","DC Drakes",5
"Fakhar Zaman","DJ Bravo",3
"Fakhar Zaman","DJ Willey",3
"Fakhar Zaman","DJG Sammy",1
"Fakhar Zaman","DM de Silva",4
"Fakhar Zaman","DT Tiripano",10
"Fakhar Zaman","Ehsan Khan",4
"Fakhar Zaman","EMDY Munaweera",14
"Fakhar Zaman","Fazalhaq Farooqi",5
"Fakhar Zaman","FJ Klaassen",9
"Fakhar Zaman","GF Linde",13
"Fakhar Zaman","GJ Maxwell",31
"Fakhar Zaman","Hamza Tahir",12
"Fakhar Zaman","Haroon Arshad",9
"Fakhar Zaman","HH Pandya",10
"Fakhar Zaman","HR Walsh",1
"Fakhar Zaman","I Udana",7
"Fakhar Zaman","Imran Tahir",2
"Fakhar Zaman","IS Sodhi",23
"Fakhar Zaman","J Nyumbu",18
"Fakhar Zaman","JA Richardson",14
"Fakhar Zaman","JD Wildermuth",7
"Fakhar Zaman","JDS Neesham",2
"Fakhar Zaman","JN Frylinck",3
"Fakhar Zaman","JO Holder",6
"Fakhar Zaman","JR Hazlewood",14
"Fakhar Zaman","JRMVB Sanjaya",21
"Fakhar Zaman","Karim Janat",3
"Fakhar Zaman","KM Jarvis",7
"Fakhar Zaman","KMA Paul",29
"Fakhar Zaman","KOK Williams",14
"Fakhar Zaman","L Gregory",2
"Fakhar Zaman","L Sipamla",19
"Fakhar Zaman","LB Williams",20
"Fakhar Zaman","LM Jongwe",8
"Fakhar Zaman","LS Livingstone",5
"Fakhar Zaman","M Faraz Akram",3
"Fakhar Zaman","M Morkel",13
"Fakhar Zaman","MA Leask",1
"Fakhar Zaman","MA Starc",31
"Fakhar Zaman","Mahedi Hasan",20
"Fakhar Zaman","Mahmudullah",9
"Fakhar Zaman","MD Gunathilaka",5
"Fakhar Zaman","MJ Santner",27
"Fakhar Zaman","MM Ali",13
"Fakhar Zaman","MN Samuels",8
"Fakhar Zaman","MN Waller",3
"Fakhar Zaman","Mohammad Ghazanfar",15
"Fakhar Zaman","Mohammad Nabi",12
"Fakhar Zaman","MP Stoinis",28
"Fakhar Zaman","MRJ Watt",8
"Fakhar Zaman","Mujeeb Ur Rahman",6
"Fakhar Zaman","Mustafizur Rahman",8
"Fakhar Zaman","MW Parkinson",3
"Fakhar Zaman","N Pradeep",5
"Fakhar Zaman","Naveen-ul-Haq",7
"Fakhar Zaman","Nazmul Hossain Shanto",1
"Fakhar Zaman","NLTC Perera",8
"Fakhar Zaman","NM Coulter-Nile",10
"Fakhar Zaman","O Thomas",9
"Fakhar Zaman","OF Smith",19
"Fakhar Zaman","PA van Meekeren",3
"Fakhar Zaman","PJ Cummins",7
"Fakhar Zaman","PM Liyanagamage",7
"Fakhar Zaman","PWA Mulder",8
"Fakhar Zaman","PWH de Silva",2
"Fakhar Zaman","R Ngarava",3
"Fakhar Zaman","R Shepherd",11
"Fakhar Zaman","Rashid Khan",2
"Fakhar Zaman","Ravi Bishnoi",3
"Fakhar Zaman","RD Berrington",2
"Fakhar Zaman","RP Burl",6
"Fakhar Zaman","RR Emrit",20
"Fakhar Zaman","S Badree",39
"Fakhar Zaman","S Mahmood",22
"Fakhar Zaman","Saif Hassan",1
"Fakhar Zaman","SF Mire",7
"Fakhar Zaman","SHA Rance",17
"Fakhar Zaman","Shoriful Islam",11
"Fakhar Zaman","SM Sharif",14
"Fakhar Zaman","SP Narine",3
"Fakhar Zaman","SSB Magala",14
"Fakhar Zaman","T Shamsi",18
"Fakhar Zaman","TA Boult",13
"Fakhar Zaman","Taskin Ahmed",28
"Fakhar Zaman","TG Southee",20
"Fakhar Zaman","TJG Pringle",7
"Fakhar Zaman","TK Curran",19
"Fakhar Zaman","TL Chatara",1
"Fakhar Zaman","TS Chisoro",32
"Fakhar Zaman","W Madhevere",7
"Fakhar Zaman","WP Masakadza",6
"Fakhar Zaman","Yasim Murtaza",19
"Fakhar Zaman","YS Chahal",6
"Fakhrul Mohon","Bilal Muhammad",2
"Fakhrul Mohon","VP Thamotharam",6
"Fareed Ahmad","AR Patel",1
"Fareed Ahmad","CR Woakes",2
"Fareed Ahmad","HR Walsh",11
"Fareed Ahmad","KOK Williams",4
"Fareed Ahmad","SE Rutherford",9
"Farhad Reza","B Lee",3
"Farhad Reza","BAW Mendis",3
"Farhad Reza","Iftikhar Anjum",5
"Farhad Reza","JA Morkel",2
"Farhad Reza","JJ van der Wath",2
"Farhad Reza","KMDN Kulasekara",7
"Farhad Reza","M Morkel",1
"Farhad Reza","Mohammad Asif",8
"Farhad Reza","NW Bracken",1
"Farhad Reza","Saeed Ajmal",1
"Farhad Reza","Shahid Afridi",5
"Farhad Reza","Shoaib Akhtar",5
"Farhad Reza","SL Malinga",2
"Farhad Reza","SM Pollock",8
"Farhad Reza","SMSM Senanayake",4
"Farhad Reza","VD Philander",6
"Farhad Reza","Wahab Riaz",2
"Farhan Ahmed","MJG Rippon",3
"Farhan Ahmed","MP O'Dowd",1
"Farzan Afzal","Ali Naqi",20
"Farzan Afzal","BA Pai",29
"Farzan Afzal","E Packard",2
"Farzan Afzal","Fakhrul Mohon",21
"Farzan Afzal","K Nestor",10
"Farzan Afzal","MG Hunter",14
"Farzan Afzal","MO Bacarese",10
"Farzan Afzal","Najjam Shahzad",5
"Farzan Afzal","P Buccimazza",6
"Farzan Afzal","Tariq Aziz",3
"Farzan Afzal","Zohaib Sarwar",1
"Fawad Ahmed","JW Dernbach",3
"Fawad Alam","AJ Redmond",8
"Fawad Alam","BAW Mendis",1
"Fawad Alam","CRD Fernando",7
"Fawad Alam","DJ Hussey",6
"Fawad Alam","DP Nannes",10
"Fawad Alam","GP Swann",17
"Fawad Alam","HA Varaiya",3
"Fawad Alam","IG Butler",8
"Fawad Alam","JEC Franklin",3
"Fawad Alam","KMDN Kulasekara",15
"Fawad Alam","LJ Wright",7
"Fawad Alam","M Muralitharan",1
"Fawad Alam","Mashrafe Mortaza",1
"Fawad Alam","MG Johnson",1
"Fawad Alam","MH Yardy",6
"Fawad Alam","NL McCullum",2
"Fawad Alam","PD Collingwood",15
"Fawad Alam","RJ Sidebottom",7
"Fawad Alam","SB Styris",15
"Fawad Alam","SCJ Broad",14
"Fawad Alam","Shahadat Hossain",15
"Fawad Alam","SL Malinga",4
"Fawad Alam","SR Watson",2
"Fawad Alam","SW Tait",1
"Fawad Alam","T Thushara",9
"Fawad Alam","TG Southee",5
"Fawad Alam","TT Bresnan",6
"Fayaz Khan","D Heyliger",12
"Fayaz Khan","Kaleem Sana",2
"Fayaz Khan","MR Adair",2
"Fayaz Khan","Rohan Mustafa",2
"Fayaz Khan","Salman Nazar",1
"Fayaz Khan","Zahoor Khan",2
"Fayaz Mohammad","M Sarenac",5
"Fayaz Mohammad","MV Pavlovic",4
"Fayyaz Ahmed","MJG Rippon",2
"Fayyaz Ahmed","Mudassar Bukhari",9
"Fayyaz Butt","A Bohara",2
"Fayyaz Butt","A Neill",2
"Fayyaz Butt","AR McBrine",2
"Fayyaz Butt","CA Young",2
"Fayyaz Butt","CG Williams",2
"Fayyaz Butt","DS Airee",1
"Fayyaz Butt","J Little",6
"Fayyaz Butt","JH Davey",5
"Fayyaz Butt","JN Frylinck",4
"Fayyaz Butt","KS Airee",2
"Fayyaz Butt","MR Adair",25
"Fayyaz Butt","PKD Chase",15
"Fayyaz Butt","S Lamichhane",1
"Fayyaz Butt","SM Sharif",3
"Fayyaz Butt","SR Thompson",3
"Fayyaz Butt","WB Rankin",8
