"batsman1","bowler1","totalRuns"
"Ishan Kishan","YS Chahal",50
"Ishan Kishan","Z Khan",12
"J Arunkumar","AB Dinda",9
"J Arunkumar","I Sharma",1
"J Arunkumar","S Sreesanth",1
"J Arunkumar","Umar Gul",12
"J Botha","A Mishra",28
"J Botha","AA Kazi",7
"J Botha","AB Agarkar",4
"J Botha","AB Dinda",6
"J Botha","AD Mathews",7
"J Botha","AG Murtaza",5
"J Botha","AM Salvi",10
"J Botha","Anand Rajan",6
"J Botha","AR Patel",2
"J Botha","Azhar Mahmood",10
"J Botha","B Kumar",6
"J Botha","B Lee",9
"J Botha","BA Bhatt",1
"J Botha","CK Langeveldt",6
"J Botha","DE Bollinger",1
"J Botha","DJ Bravo",5
"J Botha","DT Christian",24
"J Botha","DW Steyn",13
"J Botha","Harbhajan Singh",13
"J Botha","I Sharma",9
"J Botha","IK Pathan",2
"J Botha","JO Holder",22
"J Botha","KA Pollard",7
"J Botha","KK Cooper",1
"J Botha","L Balaji",7
"J Botha","LR Shukla",7
"J Botha","M Kartik",2
"J Botha","M Morkel",6
"J Botha","MC Henriques",2
"J Botha","MF Maharoof",13
"J Botha","MM Patel",5
"J Botha","MM Sharma",1
"J Botha","NL McCullum",2
"J Botha","P Kumar",3
"J Botha","PP Ojha",29
"J Botha","R Ashwin",6
"J Botha","R Sathish",3
"J Botha","R Sharma",2
"J Botha","R Shukla",1
"J Botha","RA Jadeja",5
"J Botha","RE van der Merwe",15
"J Botha","RJ Harris",1
"J Botha","S Aravind",1
"J Botha","S Nadeem",10
"J Botha","S Randiv",5
"J Botha","SB Jakati",8
"J Botha","Shakib Al Hasan",1
"J Botha","SL Malinga",14
"J Botha","SP Narine",1
"J Botha","ST Jayasuriya",2
"J Botha","TM Dilshan",2
"J Botha","V Kohli",9
"J Botha","V Pratap Singh",1
"J Botha","VY Mahesh",4
"J Botha","Yuvraj Singh",6
"J Botha","Z Khan",17
"J Suchith","Anureet Singh",1
"J Suchith","AR Patel",17
"J Suchith","Avesh Khan",8
"J Suchith","B Kumar",6
"J Suchith","DJ Bravo",3
"J Suchith","Harbhajan Singh",1
"J Suchith","Imran Tahir",2
"J Suchith","K Rabada",6
"J Suchith","MA Starc",2
"J Suchith","MG Johnson",10
"J Suchith","PWH de Silva",2
"J Suchith","R Dhawan",6
"J Suchith","RA Jadeja",1
"J Suchith","TA Boult",3
"J Suchith","YS Chahal",2
"J Syed Mohammad","AB Dinda",2
"J Syed Mohammad","Anand Rajan",4
"J Syed Mohammad","DE Bollinger",1
"J Syed Mohammad","DR Smith",2
"J Syed Mohammad","Harbhajan Singh",2
"J Syed Mohammad","JR Hopes",2
"J Syed Mohammad","SK Raina",1
"J Syed Mohammad","SL Malinga",5
"J Syed Mohammad","UT Yadav",10
"J Theron","Azhar Mahmood",2
"J Theron","P Awana",5
"J Theron","R Vinay Kumar",1
"J Theron","SW Tait",1
"J Theron","YK Pathan",1
"J Yadav","A Mishra",4
"J Yadav","Avesh Khan",5
"J Yadav","Iqbal Abdulla",3
"J Yadav","K Rabada",4
"J Yadav","Lalit Yadav",4
"J Yadav","MP Stoinis",5
"J Yadav","R Ashwin",13
"J Yadav","SR Watson",2
"JA Morkel","A Kumble",13
"JA Morkel","A Mishra",1
"JA Morkel","A Mithun",1
"JA Morkel","A Nehra",18
"JA Morkel","A Singh",3
"JA Morkel","A Symonds",11
"JA Morkel","AA Jhunjhunwala",17
"JA Morkel","AB Agarkar",19
"JA Morkel","AB Dinda",1
"JA Morkel","AM Salvi",2
"JA Morkel","Azhar Mahmood",12
"JA Morkel","B Kumar",4
"JA Morkel","B Lee",6
"JA Morkel","BAW Mendis",2
"JA Morkel","CH Gayle",2
"JA Morkel","D Salunkhe",2
"JA Morkel","DJ Bravo",29
"JA Morkel","DJ Hussey",2
"JA Morkel","DL Vettori",15
"JA Morkel","DP Nannes",1
"JA Morkel","DP Vijaykumar",1
"JA Morkel","DS Kulkarni",5
"JA Morkel","DW Steyn",9
"JA Morkel","GD McGrath",4
"JA Morkel","GJ Maxwell",26
"JA Morkel","Harbhajan Singh",8
"JA Morkel","Harmeet Singh",1
"JA Morkel","I Sharma",19
"JA Morkel","IC Pandey",16
"JA Morkel","IK Pathan",10
"JA Morkel","Iqbal Abdulla",2
"JA Morkel","J Theron",4
"JA Morkel","JD Unadkat",10
"JA Morkel","JH Kallis",22
"JA Morkel","JJ van der Wath",1
"JA Morkel","JP Faulkner",1
"JA Morkel","JR Hopes",1
"JA Morkel","KA Pollard",6
"JA Morkel","KW Richardson",3
"JA Morkel","L Balaji",9
"JA Morkel","M Morkel",2
"JA Morkel","MG Johnson",1
"JA Morkel","MM Patel",30
"JA Morkel","MM Sharma",12
"JA Morkel","Mohammad Asif",5
"JA Morkel","MR Marsh",8
"JA Morkel","MS Gony",2
"JA Morkel","NLTC Perera",2
"JA Morkel","P Awana",14
"JA Morkel","P Kumar",19
"JA Morkel","P Negi",7
"JA Morkel","Pankaj Singh",19
"JA Morkel","PJ Sangwan",20
"JA Morkel","PP Chawla",8
"JA Morkel","PP Ojha",19
"JA Morkel","R Ashwin",13
"JA Morkel","R Bhatia",2
"JA Morkel","R Dhawan",3
"JA Morkel","R Sathish",10
"JA Morkel","R Vinay Kumar",24
"JA Morkel","RA Jadeja",11
"JA Morkel","RE van der Merwe",4
"JA Morkel","RG Sharma",12
"JA Morkel","RJ Harris",1
"JA Morkel","RP Singh",28
"JA Morkel","S Aravind",15
"JA Morkel","S Narwal",7
"JA Morkel","SB Bangar",7
"JA Morkel","SB Styris",8
"JA Morkel","Shahid Afridi",2
"JA Morkel","Shivam Sharma",2
"JA Morkel","Shoaib Ahmed",5
"JA Morkel","SK Trivedi",2
"JA Morkel","SK Warne",89
"JA Morkel","SL Malinga",2
"JA Morkel","Sohail Tanvir",9
"JA Morkel","SP Narine",22
"JA Morkel","SR Watson",19
"JA Morkel","SW Tait",14
"JA Morkel","TL Suman",2
"JA Morkel","TP Sudhindra",2
"JA Morkel","UT Yadav",7
"JA Morkel","V Kohli",28
"JA Morkel","V Pratap Singh",7
"JA Morkel","V Sehwag",25
"JA Morkel","VRV Singh",15
"JA Morkel","VY Mahesh",6
"JA Morkel","WPUJC Vaas",4
"JA Morkel","Y Venugopal Rao",7
"JA Morkel","YK Pathan",47
"JA Morkel","Z Khan",11
"JA Richardson","MM Ali",2
"JA Richardson","RA Jadeja",7
"JA Richardson","SN Thakur",6
"Jaskaran Singh","CK Langeveldt",1
"Jaskaran Singh","Harbhajan Singh",1
"Jaskaran Singh","I Sharma",3
"Jaskaran Singh","S Sreesanth",3
"JC Archer","A Nortje",1
"JC Archer","AD Russell",2
"JC Archer","AR Patel",1
"JC Archer","Basil Thampi",1
"JC Archer","CH Morris",2
"JC Archer","CV Varun",7
"JC Archer","DJ Bravo",10
"JC Archer","DL Chahar",2
"JC Archer","I Udana",9
"JC Archer","Imran Tahir",2
"JC Archer","JJ Bumrah",19
"JC Archer","JO Holder",5
"JC Archer","K Rabada",1
"JC Archer","KA Pollard",4
"JC Archer","KL Nagarkoti",1
"JC Archer","L Ngidi",26
"JC Archer","M Ashwin",1
"JC Archer","M Prasidh Krishna",23
"JC Archer","Mohammed Shami",15
"JC Archer","Mustafizur Rahman",1
"JC Archer","NA Saini",6
"JC Archer","RA Jadeja",2
"JC Archer","Shivam Mavi",3
"JC Archer","SM Curran",1
"JC Archer","SN Thakur",21
"JC Archer","SP Narine",9
"JC Archer","T Natarajan",11
"JC Archer","TA Boult",8
"JC Archer","YS Chahal",1
"JC Buttler","A Choudhary",4
"JC Buttler","A Mishra",8
"JC Buttler","A Nehra",7
"JC Buttler","A Nortje",23
"JC Buttler","AB Dinda",9
"JC Buttler","Abhishek Sharma",1
"JC Buttler","AD Russell",15
"JC Buttler","AF Milne",13
"JC Buttler","AJ Tye",22
"JC Buttler","Ankit Soni",1
"JC Buttler","AR Patel",50
"JC Buttler","Arshdeep Singh",15
"JC Buttler","AS Joseph",50
"JC Buttler","AS Rajpoot",27
"JC Buttler","AS Roy",3
"JC Buttler","Avesh Khan",35
"JC Buttler","B Kumar",36
"JC Buttler","BA Stokes",12
"JC Buttler","Basil Thampi",42
"JC Buttler","BB Sran",1
"JC Buttler","Bipul Sharma",5
"JC Buttler","C Sakariya",2
"JC Buttler","CH Morris",35
"JC Buttler","CJ Jordan",31
"JC Buttler","CR Woakes",20
"JC Buttler","CV Varun",28
"JC Buttler","DJ Bravo",25
"JC Buttler","DJ Willey",31
"JC Buttler","DL Chahar",63
"JC Buttler","DR Sams",30
"JC Buttler","DR Smith",11
"JC Buttler","DS Kulkarni",5
"JC Buttler","GJ Maxwell",12
"JC Buttler","Harbhajan Singh",19
"JC Buttler","HF Gurney",8
"JC Buttler","HH Pandya",47
"JC Buttler","HV Patel",25
"JC Buttler","I Sharma",11
"JC Buttler","I Udana",17
"JC Buttler","Imran Tahir",19
"JC Buttler","Iqbal Abdulla",19
"JC Buttler","J Yadav",21
"JC Buttler","JA Richardson",1
"JC Buttler","JD Unadkat",6
"JC Buttler","JJ Bumrah",56
"JC Buttler","JL Pattinson",6
"JC Buttler","JO Holder",10
"JC Buttler","JP Behrendorff",12
"JC Buttler","JP Faulkner",5
"JC Buttler","JR Hazlewood",33
"JC Buttler","K Khejroliya",1
"JC Buttler","K Rabada",47
"JC Buttler","KA Pollard",33
"JC Buttler","KC Cariappa",2
"JC Buttler","KH Pandya",53
"JC Buttler","KK Ahmed",45
"JC Buttler","KL Nagarkoti",11
"JC Buttler","Kuldeep Yadav",49
"JC Buttler","KV Sharma",6
"JC Buttler","Lalit Yadav",26
"JC Buttler","LE Plunkett",12
"JC Buttler","LH Ferguson",16
"JC Buttler","M Ashwin",35
"JC Buttler","M Markande",19
"JC Buttler","M Prasidh Krishna",12
"JC Buttler","MC Henriques",5
"JC Buttler","MJ McClenaghan",12
"JC Buttler","MM Ali",11
"JC Buttler","MM Patel",5
"JC Buttler","MM Sharma",31
"JC Buttler","Mohammad Nabi",20
"JC Buttler","Mohammed Shami",79
"JC Buttler","Mohammed Siraj",41
"JC Buttler","MP Stoinis",33
"JC Buttler","Mujeeb Ur Rahman",54
"JC Buttler","Mustafizur Rahman",20
"JC Buttler","NA Saini",19
"JC Buttler","NLTC Perera",5
"JC Buttler","NM Coulter-Nile",1
"JC Buttler","P Kumar",9
"JC Buttler","P Negi",6
"JC Buttler","P Sahu",8
"JC Buttler","PJ Cummins",43
"JC Buttler","PP Chawla",31
"JC Buttler","PWH de Silva",27
"JC Buttler","R Ashwin",33
"JC Buttler","R Bhatia",2
"JC Buttler","R Tewatia",10
"JC Buttler","RA Jadeja",60
"JC Buttler","Rashid Khan",30
"JC Buttler","Ravi Bishnoi",2
"JC Buttler","RD Chahar",43
"JC Buttler","RP Meredith",21
"JC Buttler","S Aravind",5
"JC Buttler","S Badree",1
"JC Buttler","S Kaul",1
"JC Buttler","S Nadeem",15
"JC Buttler","Sandeep Sharma",87
"JC Buttler","SB Jakati",8
"JC Buttler","Shahbaz Ahmed",43
"JC Buttler","Shakib Al Hasan",9
"JC Buttler","Shivam Mavi",59
"JC Buttler","SM Boland",3
"JC Buttler","SM Curran",25
"JC Buttler","SN Thakur",68
"JC Buttler","SP Narine",55
"JC Buttler","SR Watson",15
"JC Buttler","SS Cottrell",1
"JC Buttler","STR Binny",3
"JC Buttler","Swapnil Singh",4
"JC Buttler","T Natarajan",12
"JC Buttler","TA Boult",23
"JC Buttler","TG Southee",4
"JC Buttler","TK Curran",7
"JC Buttler","TS Mills",9
"JC Buttler","TU Deshpande",2
"JC Buttler","Umran Malik",20
"JC Buttler","UT Yadav",54
"JC Buttler","V Shankar",18
"JC Buttler","VR Aaron",16
"JC Buttler","Washington Sundar",16
"JC Buttler","YK Pathan",5
"JC Buttler","YS Chahal",25
"JC Buttler","Z Khan",10
"JD Ryder","A Chandila",1
"JD Ryder","A Mishra",4
"JD Ryder","A Mithun",14
"JD Ryder","AB Dinda",1
"JD Ryder","AD Mascarenhas",2
"JD Ryder","AD Mathews",7
"JD Ryder","AG Murtaza",8
"JD Ryder","AL Menaria",5
"JD Ryder","AM Nayar",1
"JD Ryder","Ankit Sharma",5
"JD Ryder","B Lee",1
"JD Ryder","BA Bhatt",1
"JD Ryder","BAW Mendis",2
"JD Ryder","CH Gayle",5
"JD Ryder","DE Bollinger",16
"JD Ryder","DJ Bravo",15
"JD Ryder","DJ Hussey",5
"JD Ryder","DL Vettori",9
"JD Ryder","DW Steyn",22
"JD Ryder","Harbhajan Singh",3
"JD Ryder","HV Patel",13
"JD Ryder","I Sharma",14
"JD Ryder","IK Pathan",30
"JD Ryder","Iqbal Abdulla",9
"JD Ryder","J Botha",13
"JD Ryder","J Syed Mohammad",1
"JD Ryder","JA Morkel",7
"JD Ryder","JP Duminy",18
"JD Ryder","JR Hopes",1
"JD Ryder","KMDN Kulasekara",42
"JD Ryder","KP Pietersen",8
"JD Ryder","L Balaji",2
"JD Ryder","M Kartik",3
"JD Ryder","M Morkel",25
"JD Ryder","M Muralitharan",5
"JD Ryder","MM Patel",6
"JD Ryder","NJ Rimmington",8
"JD Ryder","P Awana",2
"JD Ryder","P Kumar",25
"JD Ryder","PP Ojha",2
"JD Ryder","R Ashwin",19
"JD Ryder","R McLaren",17
"JD Ryder","R Vinay Kumar",3
"JD Ryder","RP Singh",10
"JD Ryder","RR Bose",24
"JD Ryder","S Aravind",12
"JD Ryder","S Nadeem",28
"JD Ryder","Shakib Al Hasan",8
"JD Ryder","SJ Srivastava",5
"JD Ryder","SK Raina",8
"JD Ryder","SL Malinga",4
"JD Ryder","SP Narine",2
"JD Ryder","TM Dilshan",2
"JD Ryder","UT Yadav",40
"JD Ryder","V Sehwag",5
"JD Ryder","VY Mahesh",9
"JD Ryder","Y Nagar",3
"JD Ryder","Y Venugopal Rao",14
"JD Ryder","YA Abdulla",1
"JD Ryder","YK Pathan",1
"JD Ryder","Z Khan",28
"JD Unadkat","AD Russell",2
"JD Unadkat","AF Milne",2
"JD Unadkat","AJ Tye",4
"JD Unadkat","Arshdeep Singh",3
"JD Unadkat","AS Rajpoot",2
"JD Unadkat","Avesh Khan",4
"JD Unadkat","CR Woakes",7
"JD Unadkat","CV Varun",7
"JD Unadkat","DJ Bravo",21
"JD Unadkat","HV Patel",8
"JD Unadkat","I Sharma",1
"JD Unadkat","JO Holder",10
"JD Unadkat","KH Pandya",1
"JD Unadkat","Kuldeep Yadav",6
"JD Unadkat","KV Sharma",10
"JD Unadkat","L Balaji",1
"JD Unadkat","LH Ferguson",4
"JD Unadkat","M Prasidh Krishna",2
"JD Unadkat","MM Ali",3
"JD Unadkat","Mohammed Shami",1
"JD Unadkat","Mohammed Siraj",3
"JD Unadkat","PWH de Silva",1
"JD Unadkat","RA Jadeja",3
"JD Unadkat","S Kaul",1
"JD Unadkat","Shahbaz Ahmed",1
"JD Unadkat","Shivam Mavi",11
"JD Unadkat","SM Curran",11
"JD Unadkat","SN Thakur",8
"JD Unadkat","SP Narine",9
"JD Unadkat","TK Curran",4
"JDP Oram","A Kumble",2
"JDP Oram","A Nehra",1
"JDP Oram","B Akhil",1
"JDP Oram","B Lee",1
"JDP Oram","DJ Bravo",1
"JDP Oram","FH Edwards",8
"JDP Oram","IK Pathan",7
"JDP Oram","JR Hopes",2
"JDP Oram","MA Khote",5
"JDP Oram","MM Patel",1
"JDP Oram","P Kumar",9
"JDP Oram","PP Chawla",5
"JDP Oram","PP Ojha",1
"JDP Oram","R Bhatia",2
"JDP Oram","RA Jadeja",1
"JDP Oram","RE van der Merwe",4
"JDP Oram","RG Sharma",6
"JDP Oram","RP Singh",5
"JDP Oram","RR Powar",1
"JDP Oram","S Sreesanth",5
"JDP Oram","Shoaib Ahmed",19
"JDP Oram","SK Warne",1
"JDP Oram","ST Jayasuriya",7
"JDP Oram","WA Mota",9
"JDP Oram","Y Venugopal Rao",2
"JDS Neesham","AR Patel",4
"JDS Neesham","BW Hilfenhaus",3
"JDS Neesham","DR Sams",8
"JDS Neesham","DR Smith",5
"JDS Neesham","HH Pandya",2
"JDS Neesham","JJ Bumrah",1
"JDS Neesham","JL Pattinson",3
"JDS Neesham","Karanveer Singh",3
"JDS Neesham","KH Pandya",6
"JDS Neesham","LH Ferguson",1
"JDS Neesham","MG Johnson",5
"JDS Neesham","Mohammed Shami",5
"JDS Neesham","PP Chawla",7
"JDS Neesham","R Ashwin",2
"JDS Neesham","R Dhawan",1
"JDS Neesham","RA Jadeja",15
"JDS Neesham","Rashid Khan",9
"JDS Neesham","Ravi Bishnoi",7
"JDS Neesham","RD Chahar",3
"JDS Neesham","SP Narine",1
"JE Taylor","DE Bollinger",1
"JE Taylor","JA Morkel",2
"JEC Franklin","A Mishra",8
"JEC Franklin","A Nehra",14
"JEC Franklin","A Singh",1
"JEC Franklin","AB Dinda",1
"JEC Franklin","AC Thomas",6
"JEC Franklin","Azhar Mahmood",10
"JEC Franklin","B Kumar",5
"JEC Franklin","B Lee",12
"JEC Franklin","BA Bhatt",27
"JEC Franklin","CH Gayle",2
"JEC Franklin","DE Bollinger",5
"JEC Franklin","DJ Bravo",4
"JEC Franklin","DJ Hussey",2
"JEC Franklin","DL Vettori",7
"JEC Franklin","DT Christian",7
"JEC Franklin","DW Steyn",3
"JEC Franklin","Iqbal Abdulla",13
"JEC Franklin","J Botha",5
"JEC Franklin","J Syed Mohammad",1
"JEC Franklin","JA Morkel",14
"JEC Franklin","JH Kallis",5
"JEC Franklin","JP Duminy",2
"JEC Franklin","KK Cooper",1
"JEC Franklin","L Balaji",33
"JEC Franklin","M Kartik",6
"JEC Franklin","MN Samuels",4
"JEC Franklin","P Awana",16
"JEC Franklin","P Kumar",33
"JEC Franklin","PP Chawla",13
"JEC Franklin","R Ashwin",10
"JEC Franklin","R Bhatia",2
"JEC Franklin","R Sharma",2
"JEC Franklin","SB Jakati",6
"JEC Franklin","Shakib Al Hasan",9
"JEC Franklin","SK Warne",6
"JEC Franklin","WD Parnell",11
"JEC Franklin","Z Khan",7
"JH Kallis","A Ashish Reddy",7
"JH Kallis","A Mishra",34
"JH Kallis","A Mithun",13
"JH Kallis","A Nehra",31
"JH Kallis","A Singh",17
"JH Kallis","A Symonds",21
"JH Kallis","AA Chavan",7
"JH Kallis","AB Agarkar",19
"JH Kallis","AB Dinda",13
"JH Kallis","AB McDonald",9
"JH Kallis","AD Mascarenhas",5
"JH Kallis","AD Mathews",6
"JH Kallis","AL Menaria",15
"JH Kallis","AM Nayar",17
"JH Kallis","AM Salvi",13
"JH Kallis","AN Ahmed",14
"JH Kallis","Anand Rajan",2
"JH Kallis","Ankit Sharma",4
"JH Kallis","Azhar Mahmood",9
"JH Kallis","B Kumar",6
"JH Kallis","B Lee",3
"JH Kallis","BA Bhatt",34
"JH Kallis","BAW Mendis",9
"JH Kallis","Bipul Sharma",32
"JH Kallis","BJ Hodge",4
"JH Kallis","BW Hilfenhaus",4
"JH Kallis","C Ganapathy",6
"JH Kallis","CH Gayle",12
"JH Kallis","CJ Anderson",2
"JH Kallis","CK Langeveldt",18
"JH Kallis","CL White",3
"JH Kallis","CRD Fernando",11
"JH Kallis","DB Ravi Teja",1
"JH Kallis","DE Bollinger",5
"JH Kallis","DJ Bravo",45
"JH Kallis","DJ Hussey",5
"JH Kallis","DJG Sammy",8
"JH Kallis","DL Vettori",45
"JH Kallis","DP Nannes",6
"JH Kallis","DP Vijaykumar",10
"JH Kallis","DR Smith",15
"JH Kallis","DS Kulkarni",7
"JH Kallis","DT Christian",4
"JH Kallis","DW Steyn",26
"JH Kallis","FH Edwards",10
"JH Kallis","GB Hogg",23
"JH Kallis","GD McGrath",3
"JH Kallis","Harbhajan Singh",49
"JH Kallis","Harmeet Singh",17
"JH Kallis","HV Patel",10
"JH Kallis","I Sharma",78
"JH Kallis","IK Pathan",56
"JH Kallis","Iqbal Abdulla",1
"JH Kallis","J Botha",13
"JH Kallis","J Syed Mohammad",4
"JH Kallis","JA Morkel",64
"JH Kallis","JD Unadkat",15
"JH Kallis","JEC Franklin",19
"JH Kallis","JP Duminy",6
"JH Kallis","JP Faulkner",2
"JH Kallis","KA Pollard",45
"JH Kallis","KP Appanna",2
"JH Kallis","KV Sharma",5
"JH Kallis","L Balaji",17
"JH Kallis","M Kartik",19
"JH Kallis","M Morkel",40
"JH Kallis","M Muralitharan",25
"JH Kallis","M Ntini",5
"JH Kallis","MA Starc",9
"JH Kallis","MC Henriques",6
"JH Kallis","MF Maharoof",22
"JH Kallis","MG Johnson",19
"JH Kallis","MJ Clarke",4
"JH Kallis","MM Patel",56
"JH Kallis","MM Sharma",6
"JH Kallis","Mohammad Asif",15
"JH Kallis","MR Marsh",13
"JH Kallis","MS Gony",30
"JH Kallis","ND Doshi",13
"JH Kallis","NLTC Perera",12
"JH Kallis","P Kumar",5
"JH Kallis","P Negi",6
"JH Kallis","P Parameswaran",7
"JH Kallis","Parvez Rasool",1
"JH Kallis","PJ Sangwan",20
"JH Kallis","PP Chawla",34
"JH Kallis","PP Ojha",89
"JH Kallis","PV Tambe",1
"JH Kallis","R Ashwin",36
"JH Kallis","R Bhatia",22
"JH Kallis","R McLaren",4
"JH Kallis","R Rampaul",10
"JH Kallis","R Vinay Kumar",25
"JH Kallis","RA Jadeja",25
"JH Kallis","RJ Harris",36
"JH Kallis","RP Singh",51
"JH Kallis","RR Powar",2
"JH Kallis","RS Bopara",10
"JH Kallis","RS Gavaskar",5
"JH Kallis","RV Gomez",2
"JH Kallis","RW Price",10
"JH Kallis","S Aravind",1
"JH Kallis","S Dhawan",2
"JH Kallis","S Nadeem",14
"JH Kallis","S Narwal",10
"JH Kallis","S Randiv",9
"JH Kallis","S Sreesanth",21
"JH Kallis","S Tyagi",2
"JH Kallis","SB Bangar",6
"JH Kallis","SB Jakati",56
"JH Kallis","SC Ganguly",15
"JH Kallis","Shoaib Malik",1
"JH Kallis","SK Raina",6
"JH Kallis","SK Trivedi",38
"JH Kallis","SK Warne",18
"JH Kallis","SL Malinga",84
"JH Kallis","SM Pollock",2
"JH Kallis","Sohail Tanvir",1
"JH Kallis","SR Tendulkar",3
"JH Kallis","SR Watson",32
"JH Kallis","ST Jayasuriya",17
"JH Kallis","STR Binny",1
"JH Kallis","T Thushara",8
"JH Kallis","TG Southee",16
"JH Kallis","TM Dilshan",10
"JH Kallis","UT Yadav",46
"JH Kallis","V Kohli",2
"JH Kallis","V Pratap Singh",3
"JH Kallis","V Sehwag",9
"JH Kallis","VR Aaron",8
"JH Kallis","VRV Singh",5
"JH Kallis","VS Malik",7
"JH Kallis","VY Mahesh",16
"JH Kallis","WD Parnell",6
"JH Kallis","WPUJC Vaas",18
"JH Kallis","Y Nagar",4
"JH Kallis","YA Abdulla",30
"JH Kallis","YS Chahal",15
"JH Kallis","Yuvraj Singh",42
"JH Kallis","Z Khan",92
"JJ Bumrah","Avesh Khan",2
"JJ Bumrah","B Kumar",1
"JJ Bumrah","Basil Thampi",1
"JJ Bumrah","BB Sran",5
"JJ Bumrah","DJ Bravo",1
"JJ Bumrah","DL Chahar",5
"JJ Bumrah","DT Christian",12
"JJ Bumrah","HV Patel",6
"JJ Bumrah","JD Unadkat",2
"JJ Bumrah","JO Holder",5
"JJ Bumrah","K Rabada",1
"JJ Bumrah","MA Starc",1
"JJ Bumrah","MM Sharma",1
"JJ Bumrah","R Ashwin",1
"JJ Bumrah","S Kaul",8
"JJ Bumrah","Sandeep Sharma",2
"JJ Bumrah","SN Thakur",2
"JJ Roy","A Dananjaya",18
"JJ Roy","A Nehra",6
"JJ Roy","B Kumar",15
"JJ Roy","Bipul Sharma",13
"JJ Roy","C Sakariya",1
"JJ Roy","CH Morris",18
"JJ Roy","CR Woakes",2
"JJ Roy","DL Chahar",2
"JJ Roy","DT Christian",2
"JJ Roy","GHS Garton",6
"JJ Roy","HH Pandya",22
"JJ Roy","HV Patel",12
"JJ Roy","JD Unadkat",3
"JJ Roy","JJ Bumrah",39
"JJ Roy","KH Pandya",10
"JJ Roy","M Markande",10
"JJ Roy","MK Lomror",4
"JJ Roy","Mohammed Siraj",1
"JJ Roy","Mustafizur Rahman",24
"JJ Roy","NM Coulter-Nile",1
"JJ Roy","PP Chawla",15
"JJ Roy","R Tewatia",25
"JJ Roy","Rashid Khan",1
"JJ Roy","Sandeep Sharma",6
"JJ Roy","Shahbaz Ahmed",13
"JJ Roy","Shakib Al Hasan",1
"JJ Roy","Shivam Mavi",1
"JJ Roy","SL Malinga",8
"JJ Roy","SP Narine",1
"JJ Roy","TA Boult",15
"JJ Roy","TG Southee",9
"JJ Roy","UT Yadav",13
"JJ Roy","YS Chahal",12
"JJ van der Wath","JA Morkel",7
"JJ van der Wath","PC Valthaty",3
"JJ van der Wath","PP Chawla",1
"JJ van der Wath","TG Southee",7
"JL Pattinson","JO Holder",3
"JL Pattinson","L Ngidi",6
"JL Pattinson","SM Curran",5
"JL Pattinson","T Natarajan",1
"JM Bairstow","A Mishra",17
"JM Bairstow","A Nortje",18
"JM Bairstow","AD Russell",30
"JM Bairstow","AF Milne",15
"JM Bairstow","AR Patel",37
"JM Bairstow","Arshdeep Singh",24
"JM Bairstow","AS Rajpoot",11
"JM Bairstow","Avesh Khan",15
"JM Bairstow","B Kumar",13
"JM Bairstow","BA Stokes",14
"JM Bairstow","C de Grandhomme",14
"JM Bairstow","C Sakariya",15
"JM Bairstow","CH Morris",19
"JM Bairstow","CV Varun",28
"JM Bairstow","DJ Bravo",6
"JM Bairstow","DJ Hooda",10
"JM Bairstow","DL Chahar",23
"JM Bairstow","DS Kulkarni",1
"JM Bairstow","DW Steyn",5
"JM Bairstow","FA Allen",14
"JM Bairstow","GJ Maxwell",32
"JM Bairstow","HF Gurney",3
"JM Bairstow","HH Pandya",4
"JM Bairstow","I Sharma",22
"JM Bairstow","Imran Tahir",5
"JM Bairstow","JC Archer",12
"JM Bairstow","JD Unadkat",1
"JM Bairstow","JJ Bumrah",7
"JM Bairstow","JL Pattinson",12
"JM Bairstow","JP Behrendorff",13
"JM Bairstow","JR Hazlewood",20
"JM Bairstow","K Gowtham",3
"JM Bairstow","K Rabada",28
"JM Bairstow","KA Jamieson",4
"JM Bairstow","Kartik Tyagi",12
"JM Bairstow","KC Cariappa",13
"JM Bairstow","KH Pandya",16
"JM Bairstow","KK Ahmed",13
"JM Bairstow","KMA Paul",3
"JM Bairstow","Kuldeep Yadav",4
"JM Bairstow","KV Sharma",23
"JM Bairstow","LH Ferguson",10
"JM Bairstow","M Ashwin",28
"JM Bairstow","M Jansen",11
"JM Bairstow","M Prasidh Krishna",14
"JM Bairstow","MC Henriques",6
"JM Bairstow","MM Ali",12
"JM Bairstow","Mohammed Shami",27
"JM Bairstow","Mohammed Siraj",46
"JM Bairstow","MP Stoinis",20
"JM Bairstow","Mujeeb Ur Rahman",24
"JM Bairstow","Mustafizur Rahman",15
"JM Bairstow","N Rana",7
"JM Bairstow","NA Saini",12
"JM Bairstow","P Ray Barman",41
"JM Bairstow","PJ Cummins",16
"JM Bairstow","PP Chawla",45
"JM Bairstow","PWH de Silva",6
"JM Bairstow","R Ashwin",18
"JM Bairstow","R Tewatia",6
"JM Bairstow","RA Jadeja",20
"JM Bairstow","Ravi Bishnoi",35
"JM Bairstow","S Dube",1
"JM Bairstow","S Gopal",21
"JM Bairstow","S Lamichhane",16
"JM Bairstow","Shahbaz Ahmed",3
"JM Bairstow","Shakib Al Hasan",10
"JM Bairstow","Shivam Mavi",5
"JM Bairstow","SM Curran",6
"JM Bairstow","SN Thakur",14
"JM Bairstow","SP Narine",21
"JM Bairstow","SS Cottrell",16
"JM Bairstow","TA Boult",52
"JM Bairstow","TS Mills",6
"JM Bairstow","UT Yadav",57
